address,token,total_deposit,total_withdrawal
0x421037D495B06479C84c9C14eb870Cb0ea3DFe3D,USDC,15.300000,0.000000
0x4211F2144787ED4BDFE55D5d2f364e3d85BA0cAD,USDC,15.010500,0.000000
0x4212c0DC848DB5Fb6919403F71c04EF96edde8d6,USDC,39.500000,0.000000
0x42167364B142B5138c5470Da87a6066105BF0a69,MAG7.SSI,0.000000,78.110644
0x42167364B142B5138c5470Da87a6066105BF0a69,USDC,40.000000,0.000000
0x4218f023f67E9F9d2E0729638c10F407bc549EDF,USDC,40.000000,0.000000
0x421AEFb36237Ed5E6D01f6f4601ef8E650673589,USDC,276.222921,275.639541
0x421FC035bD01e0Ae1c653aa12953c8521aef0a66,MAG7.SSI,75.160000,0.000000
0x421b4fB87a5646A133c578CBD64dc27bC4D42DC0,MAG7.SSI,0.000000,28.836700
0x421b4fB87a5646A133c578CBD64dc27bC4D42DC0,USDC,109.887205,0.000000
0x421f29F3735CD3A23b3A0615d3D9350897067836,USDC,430.000000,0.000000
0x42226C907Db15116169F6ccc89d3adB9DC96816e,MAG7.SSI,0.000000,17.722475
0x42226C907Db15116169F6ccc89d3adB9DC96816e,USDC,9.000000,0.000000
0x422397051637B8c56fbA06779dA9E7677dd17445,MAG7.SSI,16.663900,16.647100
0x42251a30Ba9919b600869F3171859EE43Bc74548,USDC,94.800000,0.000000
0x42254123f1b44dAb8Cce960D7eB9fADCAF6b89a3,USDC,127.500000,133.043347
0x42278Ebd7CDb6E130Ee79011D13B805856b6DeEE,USDC,35.000000,34.043357
0x422b02FB1C071c26de2691950753Ba0CEc23084F,USDC,15.200000,0.000000
0x422d297350Cab459d57caaD5bebF04C4f949E2Df,MAG7.SSI,15.497300,15.474800
0x422f2d80842ff335DE199B70bF0351Eeb1B828A0,MAG7.SSI,33.000000,0.000000
0x422f454eb250906EA9D18EE417Fc654A09fb65fC,MAG7.SSI,0.000000,75.074520
0x422f454eb250906EA9D18EE417Fc654A09fb65fC,USDC,40.686736,0.000000
0x4232DEb3D83d1fB767cbcb247Dbb3B1276Df8dd2,MAG7.SSI,50.263412,50.263412
0x42333A2d0080cB7cf7831CcD799825a2024B710A,ETH,0.012000,0.011883
0x42345ff5E0821c8f54C4ea19B0d0dFf8362b1B74,USDC,15.027300,0.000000
0x423495197B53fDf939E14C22ac33E4F3dfb58a2D,MAG7.SSI,77.022900,76.945800
0x423596E028C995dbDd1AE7E9666805f3Fc8B2F48,USDC,27.431690,0.000000
0x4238Be6A0df8DbB9e728e860CdBa91Be1B8c2541,MAG7.SSI,0.000000,75.157659
0x4238Be6A0df8DbB9e728e860CdBa91Be1B8c2541,USDC,38.000000,0.000000
0x4239f5ed7A816F5474495B7955Ba7ffA2478b759,MAG7.SSI,0.000000,77.076989
0x4239f5ed7A816F5474495B7955Ba7ffA2478b759,USDC,38.000000,0.000000
0x423A528332127F71D0ad332a8d78C371cebb6f7D,USDC,20.300000,18.089759
0x423Af5033DEf87d25F27403bbC2fE393E062a0ca,MAG7.SSI,32.060070,0.000000
0x423C1758a08c4e11c5Eb7c39Ae5fA1C937F10c0A,SOSO,46.481827,0.000000
0x423eeBc361f6F364164DEaEA708058628c7D8eDD,MAG7.SSI,33.000000,0.000000
0x4240492bFA8a5036f38DEe22e329758295221555,MAG7.SSI,15.014500,0.000000
0x4240f3E16A557d2B0d3f9e9A427A2dE31cb47CCD,USDC,15.000900,0.000000
0x4242c91C1dD95d7b60B97A876D65cF92d691427d,MAG7.SSI,40.273179,0.000000
0x4242c91C1dD95d7b60B97A876D65cF92d691427d,SMAG7.SSI,41.630700,0.000000
0x42440472730d32b92067Ae9B4df0ac3B7CBBA06f,USDC,101.934257,101.308921
0x42465CC492Dd0cF98b752bA9BcC0925DD0087ca4,USDC,15.050100,0.000000
0x4246be145603D7F0F772C0E0BD0a51d9755F96D8,USDC,17.000000,17.000000
0x424B03EF266846a604cC6a6525fd114e20Bb6be7,SMAG7.SSI,5.000000,0.000000
0x424D95e3e7a9E8f7a7CE7b94B51aa1Ce4a52A63a,USDC,15.005700,0.000000
0x424E87C437482334895471144dF44B72476196b3,USDC,15.014900,0.000000
0x424b3bD92020097B6831F32cb6B68658919A2443,USDC,246.370464,245.371723
0x424d427CD8a402C901565359f4afA41CC20dCC4f,USDC,106.900009,122.989256
0x4252968C750a467Baeea62B54F5eE9a44dBFA620,SMAG7.SSI,168.840200,0.000000
0x4252968C750a467Baeea62B54F5eE9a44dBFA620,USDC,155.000000,142.540087
0x42598F9f427e8DbCc81e0B3EcC845D926D8d2269,MAG7.SSI,15.088000,0.000000
0x425AC916E03d55ACBF50263dB0D89013eAf7A9C4,USDC,15.022600,0.000000
0x425DF118975af86feA2a8451f4FF61c3E703F55d,USDC,4560.000000,0.000000
0x425f880FAFDF1e7DA0641183b453392Ed8789f3F,MAG7.SSI,29.579166,0.000000
0x4260c9bd8A31e025e5eca8E359Cc586Bbe73F3e0,USDC,924.561760,914.123318
0x42632Bc4d9fa5e61f2E414F87250E4a5e66112A3,USDC,39.820000,41.235787
0x42638035Bb0ADCDC420CbD60a0c12607fc398186,MAG7.SSI,75.110000,0.000000
0x42655d8F117D2c99cB4519BE7B3c28Ac94Dc1FC4,USDC,39.800000,39.877287
0x42679a2DfC1C714C20420083B6b1FE6b147eCae0,MAG7.SSI,0.000000,17.382513
0x42679a2DfC1C714C20420083B6b1FE6b147eCae0,USDC,8.500000,0.000000
0x42682559b6449eF63D5159a9957E837d9eBe0116,USDC,15.026300,0.000000
0x426CD168F3143c0D83f327B861d34B21987E9bb0,USDC,39.000000,39.019746
0x4270a56474e46478e68D3E26ABC4Cb8e6f515A14,USDC,53.017572,12.710759
0x42719A89D52e328b48BD17632a76D2f2bAD4cAa6,USDC,15.006900,0.000000
0x4272762d0471A2B1C4cfA993ebC489Ee0fc4B127,USDC,40.427749,42.534430
0x4275f2D1Bc6C6a3f7c7542B3158Eb729C851d766,USDC,41.000000,41.886805
0x4276aa106a23Ddb07a9Db90E7f436Be5598Ea9d2,MAG7.SSI,0.000000,75.074520
0x4276aa106a23Ddb07a9Db90E7f436Be5598Ea9d2,USDC,40.813228,0.000000
0x427828e1c3e9A00b9066372D17267354c0AA6fcF,USDC,20.200000,18.078446
0x42786E2CcaA2AD9a4f0501Cd7FBC2f1D3E3d545D,USDC,15.300000,0.000000
0x4278719DC996D87E4AD6f5B7339A420720566d4B,USDC,266.500000,245.000000
0x427e22142bA875a92af369BDEDfB099a2625F277,USDC,15.920000,15.910000
0x427f3d4D689E221984B7F1DC5437F1E4e22d610a,USDC,15.003500,0.000000
0x4280a1b05685Ee73b017BF824BDb755e5de76716,USDC,15.006000,0.000000
0x42829975AFF1493Dbe7C7e5dFb7947d89599654E,USDC,15.001400,0.000000
0x428374BCAF717962cb8E15e20E70daB4fa0d235F,MAG7.SSI,40.863412,40.863412
0x4285F2148e44bd28a6713d855019dC65B3D77761,MAG7.SSI,15.068500,0.000000
0x42864D174b91c97f2c111a6bd464988A162Cf681,USDC,104.871609,102.250230
0x42871bc711CF9b2Cf6bA6cff6628D01D58540bba,MAG7.SSI,32.060009,0.000000
0x42895DF581462dC4caeD6493Dfecd68B06ea1fA7,USDC,38.000000,37.661142
0x428ac0B3a35f6e6c984c692CbDba1D1e97196b7E,USDC,35.950100,0.000000
0x428d7254D5a60Cc198af952bc67F8c9F21c4B844,USDC,10.000000,0.000000
0x428d9c9165D83E10f3CA6a2F01a750DC09162cAf,MAG7.SSI,0.000000,78.278333
0x428d9c9165D83E10f3CA6a2F01a750DC09162cAf,USDC,40.100000,0.000000
0x4295bae7920eeB9F93d32D4eb71A5095D289C1b7,USDC,39.000000,38.912586
0x42977a0722FE3b1A51e8D4817807cdC317D2f734,MAG7.SSI,188.643464,178.361016
0x4297bFDE18DFc7CaB792a4f67dda25BCfbAE676a,USDC,99.900009,0.000000
0x429Ab1AE959e177F5f8cadb609697F659aa9D0bd,USDC,43.000000,33.834235
0x429B41C9dc070F01E2C63cCA884a448DF6C99d2B,ETH,0.002500,0.000000
0x429B41C9dc070F01E2C63cCA884a448DF6C99d2B,MAG7.SSI,11.484200,11.984200
0x429B41C9dc070F01E2C63cCA884a448DF6C99d2B,SMAG7.SSI,12.000000,0.000000
0x429B41C9dc070F01E2C63cCA884a448DF6C99d2B,USDC,223.534561,0.000000
0x42A1d76c10BEB31E24331768399091BA0c06354D,USDC,15.041000,11.712725
0x42B1FD0a8Db7EeF236325B92ea666b6d06d32578,USDC,350.000000,352.294916
0x42B343e685d2D3c227B18Cd9C931a8dbfBbd2934,USDC,227.390041,227.275141
0x42B3841450F24b4AecC2DFe96Eb3C64786250828,MAG7.SSI,32.090000,0.000000
0x42B571dFF488E3763185D0F940Bed2D8B35F1c47,MAG7.SSI,36.512763,36.512763
0x42B590b75666661a20e4B19b879819598C4E2781,USDC,68.659201,0.000000
0x42BFA44AFcaE164027A171948CAf797285CA0A3D,MAG7.SSI,0.000000,83.050104
0x42BFA44AFcaE164027A171948CAf797285CA0A3D,USDC,59.898520,0.000000
0x42Bf447993919d898C56b527681983D567A01c05,USDC,15.019000,0.000000
0x42C13617D723d9933a633EBB3d01673c832C6A95,SOL,0.300000,0.300000
0x42C1628645334060EC7c179ba984B4aa44F83CBa,MAG7.SSI,75.422500,75.447000
0x42C8802F0EF13Cf3c35eB8d9Cf2726ce4a22a948,MAG7.SSI,0.000000,17.782433
0x42C8802F0EF13Cf3c35eB8d9Cf2726ce4a22a948,USDC,9.000000,0.000000
0x42CC3E0B0789B26B7636636900135Ff2437Cb593,USDC,39.000000,39.665548
0x42CE499FB45d7D4f7F53A4748E447A80cED6fbca,USDC,40.000000,0.000000
0x42D9bc4e43DB37926101Ac3289F6E933732EE455,MAG7.SSI,0.000000,75.072320
0x42D9bc4e43DB37926101Ac3289F6E933732EE455,USDC,40.508475,0.000000
0x42DA1f90cB03AC0E6ADB30E4a84fA5Fb7397ACc5,SMAG7.SSI,347.320700,0.000000
0x42DA1f90cB03AC0E6ADB30E4a84fA5Fb7397ACc5,USDC,30.000000,0.000000
0x42E2985e7610200284d8f9785CA8Ab7Fe3b2C179,USDC,105.002945,100.734861
0x42E6FE8459EDC875aD988E752a6A98da03bbd189,USDC,15.027300,0.000000
0x42Ea8de1F59fF2F9a71F6702421729Ca846140CC,MAG7.SSI,32.250000,0.000000
0x42Ebf1331e593F9125B39DCc2c1316BF5E39DCc0,USDC,15.000000,0.000000
0x42F010e2cFffECdC1a711371B9f832a0fa511975,MAG7.SSI,0.000000,17.762447
0x42F010e2cFffECdC1a711371B9f832a0fa511975,USDC,8.500000,0.000000
0x42F90e6249258Ea96645333D61359Ed09686d210,USDC,41.632767,40.654001
0x42a294F1Ef7075491c077c14f0E93A856AB00f60,MAG7.SSI,0.000000,75.094307
0x42a294F1Ef7075491c077c14f0E93A856AB00f60,USDC,40.703780,0.000000
0x42a77Dc1E3B529B2845eB240AeB3B1FD5C5fAf6D,USDC,250.000000,0.000000
0x42a84E1672004FF3Cd8758425E6e76fEb694EE32,MAG7.SSI,75.889600,75.813800
0x42aC360cc29d7fDfED58E025eF678D64A4736B37,USDC,145.000000,153.525114
0x42aE2163ae0201e9ba43A9DA864e212186aFC2ff,MAG7.SSI,33.993894,0.000000
0x42c3BBE4ceFB9F422b463d96A4eCe553fd6528b7,MAG7.SSI,0.000000,7.035100
0x42c3BBE4ceFB9F422b463d96A4eCe553fd6528b7,SMAG7.SSI,7.072500,0.000000
0x42c5FB8439224Fbd29b912dF7f5bd2396Ab6f87c,MAG7.SSI,32.130033,0.000000
0x42c9c8B6f31b7eF393441738A5538fb201b743DB,USDC,37.992134,39.397167
0x42cEe2a5A904b6B36b3513A55048898Dd24a9c43,MAG7.SSI,0.000000,75.074420
0x42cEe2a5A904b6B36b3513A55048898Dd24a9c43,USDC,40.954410,0.000000
0x42d207C2A4ac6Ad4be6E7d6D7396a0368DCb0d07,USDC,808.740000,806.066314
0x42d28E947108833caF6b7d9BcFE01F9630c37d85,USDC,15.016400,0.000000
0x42e7c62786a41AE84D8e307298405A3ECE7E82a3,MAG7.SSI,0.000000,75.073320
0x42e7c62786a41AE84D8e307298405A3ECE7E82a3,USDC,40.675146,0.000000
0x42e9D07BA7E6b7eA519398a66c4fF0BFf4Ec60A0,MAG7.SSI,76.381040,76.304640
0x42eA33eE03F02f569C2840531012ad1e074CFb14,MAG7.SSI,32.060000,0.000000
0x42eee06732a5306b908b101c57052F530B533F90,USDC,20.100000,14.341229
0x42f2416fa3f943eb8a0495992aD869997e8833eA,MAG7.SSI,5.307900,0.000000
0x42f51d90503C06c049dF27420C7e61705F8F6082,USDC,15.002500,0.000000
0x42f5dd93C0CcF618E3Fe3c9c6027E96dD7Fb3055,USDC,37.000000,39.147538
0x42f844488350C68d2c190aAD98AF25D35778304B,MAG7.SSI,75.000000,0.000000
0x42f844488350C68d2c190aAD98AF25D35778304B,USDC,887.198163,870.906557
0x42f8CA9D9D26dCB35C20eF6A22F2948125519B69,USDC,19.000000,19.000000
0x430145EdE46423000AfE28359B790973c5531150,MAG7.SSI,75.120000,75.044600
0x4302f43B348e059bb1b41ADB9b8945938bd45e20,USDC,115.300000,42.219258
0x43031EC4fC91Ba217956B06632cF8c76B36FAb49,USDC,29.000400,14.000150
0x4305392A73E474F26d3f14d07AF69D72B98edb9E,USDC,37.750100,40.141709
0x43053b238526667F34b3eeBBe00ffB179a564c74,USDC,46.452658,11.341212
0x4305782991278f55a40bF02E77040FAF50297709,MAG7.SSI,33.000000,0.000000
0x4307Aa697cEEDf0B31f8eEEf56cE3162d74dB7f4,ETH,0.020000,0.000000
0x430C947AC396b319401ae6866d106672bCf4338d,USDC,36.720000,0.000000
0x430eAa7849522c51CcC932DF6eaf3729090d666C,USDC,24.894671,18.402791
0x4310081A15Bd2C7657D5E666C2BC051071E8A0D3,USDC,15.000000,0.000000
0x4310fC736cb176540eff543c6E738540bA8280FB,SMAG7.SSI,75.306600,0.000000
0x43112bcAdFF5C44c41a90cd56a25C8e18fb8405e,USDC,15.010900,0.000000
0x43174009F0eD335d4f5FFcB1f017EFCf7aFBd9f4,MAG7.SSI,15.137500,15.120100
0x4317Df5b29b99Ab346F54BE9B9ADE751798c8cd2,MAG7.SSI,32.110000,0.000000
0x43195695DcBec10f33f05A2DD681d1ed306Edc1A,SMAG7.SSI,5.921300,0.000000
0x431A6D14CA488BC45007a60da223a87613619619,USDC,38.500000,0.000000
0x431E4825Fca2BE5CBbD3Cd7aFd97467d664d36a9,USDC,16.000000,0.000000
0x431da6e24f4A67640AB6Cf819A163f8A2177b2Ea,USDC,39.500000,0.000000
0x431f17032833E837E934A8ae74a2a6630189E753,USDC,15.029900,0.000000
0x4321Dd0a9fcC4ae18202BdF734dF40dd959156DF,USDC,16.000000,16.145145
0x4321a5976A181480b604E280F64b1B98213551E7,USDC,180.000000,0.000000
0x43221d15a3679FF6B049F705Ed6faC59E6d1210B,USDC,15.021300,0.000000
0x432580BDb040319691BC395C5eeADB703Ad6AA19,USDC,19.000000,19.000000
0x432FCc349505205495a3F088969945231c24366A,MAG7.SSI,32.120000,0.000000
0x432fFC5Af204Ea78e9359410580a80e993aF65Aa,USDC,39.980000,39.719169
0x43327A7Df52daF324E6dAF5C173cFbf41F1E5C52,USDC,15.000000,0.000000
0x433401988441C61170c2b472B54377bF50f200e4,MAG7.SSI,363.282590,131.441058
0x433401988441C61170c2b472B54377bF50f200e4,USDC,66.118762,18.427918
0x4338071924FA41812B5be3372523eaaeBF54697B,USDC,150.000000,147.869965
0x4339F58B7f219b08476012Ee4eA3868654b7972f,USDC,15.025500,0.000000
0x433B79cE0058D695AdB029aE7DfAf27e5ef29A07,USDC,15.008300,0.000000
0x433D394F02AB5D4500f54a914da23b36F7FDeEAb,MAG7.SSI,0.000000,17.812412
0x433D394F02AB5D4500f54a914da23b36F7FDeEAb,USDC,8.500000,0.000000
0x433F014ADD90957C5Cd8Fa58302918cc2e7c37C6,USDC,15.899989,16.499510
0x433a08af430052187e6044A9CF762087BA4E3F86,USDC,18.100773,17.788758
0x433b0761F138f4e344fFbBADbd31b6161BC76077,ETH,0.007598,0.007597
0x4343f9F27374693b60b985360f51F5f77cBfB13B,MAG7.SSI,0.000000,75.602145
0x4343f9F27374693b60b985360f51F5f77cBfB13B,USDC,38.000000,0.000000
0x4344643bc5bFCC2F56d897C3B225f31aC74a8B10,USDC,39.561100,0.000000
0x43459cd6DE42417164614039105BF2bf45F8919d,SMAG7.SSI,1645.291200,0.000000
0x43459cd6DE42417164614039105BF2bf45F8919d,USDC,16.000000,0.000000
0x4345F12138d9178ce74881a62157376726F23EAc,USDC,350.000000,346.072110
0x434B57C42147546fdc5035A120A8B0c20a6161EE,USDC,15.144000,11.292270
0x434C113218cEeA8b3d0b26A2ab691eEE27E4F329,USDC,15.027000,0.000000
0x434D9c464D85AB0d3382fE855dfc8ce8A652db5B,USDC,15.012000,0.000000
0x434DFd53C70e1C254a6bAB93992D622a432bcB89,USDC,20.200000,20.200000
0x434Fb5e8bac8928B6a8034aaF05841180dD3A6D5,USDC,146.108223,137.283351
0x435040bd7C5d98A145b9C063C0f4c466BAF69938,USDC,40.010000,43.829211
0x4350E07B7e60412B31C2Ea1C3A9d6b3a0392bb28,MAG7.SSI,0.000000,76.848228
0x4350E07B7e60412B31C2Ea1C3A9d6b3a0392bb28,USDC,38.000000,0.000000
0x4352CbAa6210eA34D83c004Ecc99158D440d6429,USDC,38.000000,37.896407
0x435371C558C2C5F3526D68403787f5c5CCA4Cd01,USDC,15.950100,0.000000
0x4354b746F0aB6A6444093b33dC5f67439Fcb72fB,USDC,15.000000,11.357348
0x4356Bb32E2ec0aB8F5A367Ee23953D3bf6602854,MAG7.SSI,0.000000,78.325533
0x4356Bb32E2ec0aB8F5A367Ee23953D3bf6602854,USDC,38.000000,0.000000
0x435790D8B0c6dfFCF9b43c699F15489F59b7365F,USDC,15.026800,0.000000
0x4358d4939645cd6507524ae16d9534dCc4D9811b,MAG7.SSI,16.620800,16.604100
0x435Ae763eeD7156D7D0b1C3C596f45a270AaDFC2,USDC,15.760000,0.000000
0x435F09899509327A80604cF375a967CaB22E4f0C,USDC,40.000000,41.802670
0x435F8da2eD322ca3518bC59B3aa719B7570d9cd3,USDC,15.003000,0.000000
0x435e7551C96973757A815Ae130d2FEAF01A59478,USDC,39.576270,0.000000
0x435f167df29639fC23A7D30F30653B064f381189,MAG7.SSI,32.210000,0.000000
0x4364aCecfd603e0BD9aA08e4d7A6e150EeF8A7C7,BNB,0.000000,0.004996
0x4364aCecfd603e0BD9aA08e4d7A6e150EeF8A7C7,USDC,5.000000,0.000000
0x436ECA3e33b65658c951820692A1b4b248E5F892,USDC,160.898213,94.282149
0x4371b2006b974dC92788460709a3720c0B4F5207,USDC,15.014600,0.000000
0x4374025198Df298812C47C4320059714A23E3784,MAG7.SSI,15.609900,15.594200
0x4374D9FD64261480F34185D448eaf5A886487601,MAG7.SSI,0.000000,65.627211
0x4374D9FD64261480F34185D448eaf5A886487601,USDC,44.123970,0.000000
0x4375005be0D36A23c3D87E579c73dB5db54e662C,USDC,195.071011,194.275389
0x4375d0f12B4ab2d59D10F3d2942Cd0a30dd665e7,SMAG7.SSI,5437.901700,0.000000
0x43760006209255f065dcef04f1F452FB5321D1ed,USDC,37.000000,39.287335
0x43774eEB3840eD152B59922b16dd7C2814B74483,USDC,36.400009,40.465817
0x437Ad7Ea24C77623af7f0f51fc635E662A5077Df,USDC,44.064688,40.710243
0x437E6c02bEFA7F331679cA247990e768283FC93E,ETH,0.010050,0.000000
0x437E6c02bEFA7F331679cA247990e768283FC93E,USDC,177.000000,162.618184
0x437bE3c56187bd1147D897fb1BD28e7971e54165,MAG7.SSI,0.000000,78.258446
0x437bE3c56187bd1147D897fb1BD28e7971e54165,USDC,40.100000,0.000000
0x43831A0424E68d7e2171d4291DD733eABF371d2A,USDC,15.000000,0.000000
0x43834CA5782060a6CdF8BB9AA6BFCf01305e3086,USDC,15.015600,0.000000
0x4384DC41b67d66f6ecA1a895381195e7642Ad523,USDC,15.200000,0.000000
0x4386f26929bcd69dD997846E758cC20Cf088978E,USDC,6.000000,0.000000
0x438703440284A51c9144A0636D36F452A01F2E6c,USDC,15.010700,0.000000
0x43887b1e041Fac56099118E4E2e73D7c711c3d94,MAG7.SSI,38.344842,38.344841
0x438AC7f6cc4f8Dd2EEE988021400bf70e12900b4,USDC,200.000000,197.811653
0x438BE87584491F55d87816cE925a606572c64E3F,USDC,28.599700,22.470964
0x438Cb991814a7e2005C1F5260FB7053A80D14d8d,USDC,36.000000,39.637185
0x438D2651b004021247d7B1817433761b00d29C6F,USDC,47.580000,46.662112
0x438Da51A0B7A2deC5aea83E1F8e30D6eee06DF38,MAG7.SSI,0.000000,17.992286
0x438Da51A0B7A2deC5aea83E1F8e30D6eee06DF38,USDC,8.500000,0.000000
0x438f302bC4e27a6BBb98Cf558E38c546D35893c0,MAG7.SSI,33.000000,0.000000
0x4392646196db51C533e5518ED1fB8918dE1dbdfA,MAG7.SSI,0.000000,15.109423
0x4392646196db51C533e5518ED1fB8918dE1dbdfA,USDC,15.100000,0.000000
0x439269179Fea4acCb44Ff972fEae274c92552baE,USDC,40.000000,0.000000
0x4392Ba3DE8cF5cFbc602d86970282247822d9b93,ETH,0.085000,0.000000
0x439431D23d43D9746ED86eC0F8FD63Aa73bd84f2,USDC,15.013900,0.000000
0x439A77aa46b0A1E56Ada2b9ABd6D992727Bbf6FB,MAG7.SSI,32.160000,0.000000
0x439ada1288c8665420E6359DD1e0007eC868dF7b,USDC,400.000000,394.932906
0x439cB83e1DB9A1C14244c487E20aE46e7398C3b5,USDC,168.658959,162.023679
0x439d49122157bAeB28c01DB5992A36467d192bB3,USDC,131.715949,131.865002
0x439f61162C812C8795b57AFF45Cb4D91b5eB41C8,USDC,37.701000,36.844754
0x43ADeD7C4dab41BC037f4d30ceB675a6bF00B41c,USDC,15.022800,0.000000
0x43Aa5cd71185cB40827a3d448ad843c33c2B61a3,MAG7.SSI,76.319611,76.243611
0x43Ab9Fb9BDe8ff703e5311ef412A410Eb201A0ac,MAG7.SSI,32.150000,0.000000
0x43B0Ca30D017a905aaa4c7F6582B8d362E867e5a,USDC,15.191000,10.771317
0x43Bb11e8769C3b6a7EbC7BF2fA0fe92da8A718FA,USDC,42.000000,0.000000
0x43Befd76D0a5d1ef529B26c919ef37Cbc6D77d84,USDC,40.581955,0.000000
0x43C07A08ab4437cA8C00313009be06860E566D79,MAG7.SSI,32.160000,0.000000
0x43C6051387a09ed024208ec4f0361Bb09727035C,USDC,39.000000,39.373611
0x43C785b9c83F65BE82Ba40D6b87640bc84ed9d41,ETH,0.007250,0.000000
0x43C785b9c83F65BE82Ba40D6b87640bc84ed9d41,MAG7.SSI,73.120400,0.000000
0x43D523914B4Bf4e9315C435a6f71C4395447fCFd,USDC,38.000000,39.441404
0x43D9f681cE65266A84259e0c21d698c116D3E00f,USDC,41.000000,0.000000
0x43Dfa6eE615b9790833a722122ac089DB2AeDB8D,USDC,15.015800,0.000000
0x43E1764f2B2321295167436D460bc0efA261ABF3,USDC,15.002000,0.000000
0x43F590463a8aDa6B3761a85325E4f1CA02e7B2c2,MAG7.SSI,77.194200,77.200173
0x43a39E32B190790B2F76b847815c07F54407895F,USDC,41.000000,42.183247
0x43a7BF49c1dA48c12424ccde98b52a174A9E1860,USDC,400.000000,0.000000
0x43aB96a544CC914fcBE54ccfA82A4A41dcd662B3,USDC,103.150000,0.000000
0x43aDe4ED4dC0691F7FbFf45AcA8f89466f001078,MAG7.SSI,0.000000,113.347022
0x43aDe4ED4dC0691F7FbFf45AcA8f89466f001078,USDC,55.000000,0.000000
0x43b0A2F209bC65154636fAf3817b9d77bFF2Dd4F,USDC,40.001608,0.000000
0x43b0b4426Ef33F0Af2D1f9A33eBC4f84e8186A08,USDC,39.000000,0.000000
0x43b1570d326823139054227d2B3082f561B82694,ETH,0.008993,0.000000
0x43b1570d326823139054227d2B3082f561B82694,SMAG7.SSI,13.919300,0.000000
0x43b1570d326823139054227d2B3082f561B82694,USDC,25.000000,0.000000
0x43b158Ea36174599363Ba20F5b9bBF8e665FfF8d,USDC,15.011600,0.000000
0x43b301acC6187Ae93fE405c023b21752a6425882,USDC,15.003400,0.000000
0x43b9b93Bc0ed778FC628ed2e41960d0bC02b7B77,MAG7.SSI,30.000000,0.000000
0x43baE5F3142752fA9Be4af0B38696250fC9e46A8,MAG7.SSI,29.528849,0.000000
0x43bc7DEfb8d2ED6126e5C83424451b13277C3605,SOL,0.297957,0.384696
0x43bc7DEfb8d2ED6126e5C83424451b13277C3605,SOSO,55.150000,0.000000
0x43bc7DEfb8d2ED6126e5C83424451b13277C3605,TON,0.000000,37.216969
0x43bc7DEfb8d2ED6126e5C83424451b13277C3605,USDC,6.667456,11.667156
0x43c3C2D6A072cC83a0736EfD770078caDD7FFc3c,USDC,39.896573,38.568053
0x43cAa97047eBCf87A6Fd1c69A205c07AAdB35b1E,USDC,40.000000,0.000000
0x43caC31bb45F6CF7dF8dB4E9297d36B7C86b65b4,MAG7.SSI,32.270000,0.000000
0x43d1278990273bbfa588A85CBbA94Eff3B5eD8be,USDC,98.000000,15.510532
0x43d8E66A57aec7de15dfC9AceD5bCA9a64ACc348,ETH,0.008000,0.008000
0x43e088E95c27c46417CC9B8F92D9a28B8830D9e5,USDC,1287.240406,1250.943106
0x43e41588865187E37135CD624de0a3eD955E5e8a,USDC,178.249383,24.755804
0x43e646D604dDb1C919A417C98Fb78E12c8C9d568,MAG7.SSI,79.107200,79.133600
0x43e7C34A34E3A489E4cC1458881D5971383D3a4B,MAG7.SSI,15.184100,0.000000
0x43e84a1df4b8abcd4ae75CA35aE79Bdc768ccdf3,USDC,15.012100,0.000000
0x43e96E66281183fc01c60AEeF35BF698e9FeDFdF,MAG7.SSI,0.000000,78.910024
0x43e96E66281183fc01c60AEeF35BF698e9FeDFdF,USDC,40.100000,0.000000
0x43f1D5E1Cb61451Ff0C2105E902B4a6bF5639ed7,USDC,15.017300,0.000000
0x43f446e9Beb03Bb4FE70a6852Ad03C1c035b29d0,USDC,64.528121,80.086542
0x43f5BEfE460D1a697aC2d4EC6A9C68B8335bEb45,USDC,15.004800,0.000000
0x43f94B2b81fa25D4a352Cdf013a33A192C57daD9,ETH,0.004200,0.000000
0x43f94B2b81fa25D4a352Cdf013a33A192C57daD9,USDC,58.289835,0.000000
0x43f963aea89bF704B74696A14779EC12f0E37A8e,ETH,0.021000,0.000000
0x43f963aea89bF704B74696A14779EC12f0E37A8e,USDC,123.474746,0.000000
0x43fc7e9431b3Fd19665662dbE8f9ff0CcF27A110,ETH,0.007600,0.000000
0x43fc7e9431b3Fd19665662dbE8f9ff0CcF27A110,USDC,0.000000,7.098676
0x43fe21beD24F6505BFBa386D68A53bcb0eeaB4a9,USDC,207.043301,203.073004
0x44046A8ED754Ed1d50dd4f5d78148EE136Ec78A7,MAG7.SSI,15.342900,15.327400
0x4409a2bC8077efDeE1B79Bceca0aF0c507eF0cdD,MAG7.SSI,15.006400,0.000000
0x440A2c784ae1ad43Ce672a0B90ac982EF1e51ba1,MAG7.SSI,32.170000,0.000000
0x440Eca7bBBfC1Db9dc4A6A18Fc8e31BDe46C01fF,USDC,15.007482,5.573997
0x4412b70d7f11EdE02691858e8571e8A0f2Dbbf16,USDC,25.568837,0.000000
0x4414EF409c87bA2F7F057900cF0Bb1303DE267fB,USDC,15.000300,0.000000
0x4417F57872706986D01b49927Cb28c1cF6512336,USDC,15.023700,0.000000
0x4417aE26A5b4859D84997a28122177354337ec15,USDC,38.840000,38.458105
0x441EDa08d66375d80B40A9059FAf8024e1e6c8e0,USDC,128.200000,125.668294
